Дата,Цена Bitcoin,Цена Ethereum
2023-04-05,28173.5,1908.96
2023-04-06,28036.7,1872.35
2023-04-07,27910.4,1863.46
2023-04-08,27941.2,1848.93
2023-04-09,28326.6,1858.9
2023-04-10,29641.0,1910.36
2023-04-11,30209.6,1889.86
2023-04-12,29886.4,1916.58
2023-04-13,30387.4,2012.11
2023-04-14,30472.5,2099.98
2023-04-15,30299.6,2090.59
2023-04-16,30310.3,2119.29
2023-04-17,29434.9,2074.74
2023-04-18,30382.2,2103.34
2023-04-19,28813.7,1935.97
2023-04-20,28240.5,1942.72
2023-04-21,27264.8,1849.81
2023-04-22,27813.9,1873.95
2023-04-23,27591.4,1862.05
2023-04-24,27509.3,1841.88
2023-04-25,28298.8,1865.95
2023-04-26,28424.6,1866.05
2023-04-27,29475.9,1908.81
2023-04-28,29321.8,1891.14
2023-04-29,29234.1,1907.8
2023-04-30,29252.1,1868.88
2023-05-01,28077.6,1830.75
2023-05-02,28669.1,1869.74
2023-05-03,29023.6,1904.74
2023-05-04,28842.1,1877.06
2023-05-05,29513.2,1993.33
2023-05-06,28857.1,1896.48
2023-05-07,28424.8,1870.99
2023-05-08,27670.5,1847.48
2023-05-09,27634.9,1846.56
2023-05-10,27603.3,1840.92
2023-05-11,26983.5,1794.71
2023-05-12,26799.2,1807.31
2023-05-13,26777.5,1794.95
2023-05-14,26920.0,1799.36
2023-05-15,27183.9,1817.11
2023-05-16,27035.3,1823.98
2023-05-17,27403.1,1821.73
2023-05-18,26828.0,1800.99
2023-05-19,26882.9,1812.32
2023-05-20,27116.2,1819.68
2023-05-21,26749.9,1804.89
2023-05-22,26847.3,1817.19
2023-05-23,27220.7,1854.08
2023-05-24,26328.4,1799.91
2023-05-25,26475.8,1805.69
2023-05-26,26711.5,1827.8
2023-05-27,26857.5,1829.91
2023-05-28,28071.2,1908.35
2023-05-29,27739.4,1892.61
2023-05-30,27698.2,1900.59
2023-05-31,27216.1,1873.63
2023-06-01,26819.0,1861.77
2023-06-02,27244.7,1907.1
2023-06-03,27072.0,1892.05
2023-06-04,27122.3,1890.04
2023-06-05,25747.4,1811.2
2023-06-06,27230.2,1884.17
2023-06-07,26342.5,1832.1
2023-06-08,26501.1,1845.68
2023-06-09,26479.3,1840.41
2023-06-10,25844.0,1751.56
2023-06-11,25928.4,1752.8
2023-06-12,25906.8,1742.6
2023-06-13,25929.4,1739.6
2023-06-14,25129.5,1650.96
2023-06-15,25591.3,1666.96
2023-06-16,26341.3,1717.92
2023-06-17,26515.0,1727.79
2023-06-18,26339.7,1720.98
2023-06-19,26845.9,1737.06
2023-06-20,28307.7,1791.61
2023-06-21,29996.9,1889.87
2023-06-22,29890.5,1872.32
2023-06-23,30679.4,1891.97
2023-06-24,30533.6,1875.0
2023-06-25,30465.3,1898.8
2023-06-26,30267.0,1859.0
2023-06-27,30689.1,1889.51
2023-06-28,30078.6,1827.95
2023-06-29,30445.7,1851.92
2023-06-30,30472.9,1933.8
2023-07-01,30586.8,1924.53
2023-07-02,30617.7,1937.57
2023-07-03,31151.3,1955.56
2023-07-04,30768.4,1936.19
2023-07-05,30512.8,1910.43
2023-07-06,29913.1,1848.36
2023-07-07,30346.4,1870.92
2023-07-08,30288.8,1865.28
2023-07-09,30166.9,1862.91
2023-07-10,30415.3,1880.42
2023-07-11,30623.3,1878.33
2023-07-12,30387.3,1871.86
2023-07-13,31466.1,2004.77
2023-07-14,30317.4,1938.05
2023-07-15,30291.4,1931.42
2023-07-16,30235.5,1922.45
2023-07-17,30139.7,1911.24
2023-07-18,29866.8,1897.58
2023-07-19,29909.7,1888.65
2023-07-20,29801.0,1891.23
2023-07-21,29903.1,1891.75
2023-07-22,29788.9,1866.25
2023-07-23,30085.9,1888.85
2023-07-24,29178.1,1850.04
2023-07-25,29228.6,1857.67
2023-07-26,29352.2,1872.0
2023-07-27,29222.7,1861.32
2023-07-28,29315.0,1874.23
2023-07-29,29353.5,1880.55
2023-07-30,29281.7,1861.81
2023-07-31,29232.4,1856.17
2023-08-01,29712.2,1874.21
2023-08-02,29173.7,1840.21
2023-08-03,29189.3,1835.98
2023-08-04,29105.5,1830.24
2023-08-05,29068.1,1836.48
2023-08-06,29081.3,1830.28
2023-08-07,29204.2,1829.11
2023-08-08,29777.4,1856.24
2023-08-09,29578.0,1855.36
2023-08-10,29449.0,1852.46
2023-08-11,29420.8,1848.88
2023-08-12,29428.2,1849.94
2023-08-13,29300.1,1840.73
2023-08-14,29426.7,1845.51
2023-08-15,29195.3,1828.98
2023-08-16,28726.3,1807.81
2023-08-17,26635.7,1683.89
2023-08-18,26053.2,1661.26
2023-08-19,26099.4,1669.67
2023-08-20,26190.8,1685.24
2023-08-21,26126.0,1667.6
2023-08-22,26039.9,1634.29
2023-08-23,26436.2,1679.93
2023-08-24,26177.0,1660.89
2023-08-25,26057.2,1653.74
2023-08-26,26017.1,1647.05
2023-08-27,26100.6,1658.33
2023-08-28,26118.9,1653.22
2023-08-29,27723.9,1729.69
2023-08-30,27298.8,1705.22
2023-08-31,25937.3,1645.82
2023-09-01,25803.2,1629.0
2023-09-02,25869.7,1637.05
2023-09-03,25971.0,1635.85
2023-09-04,25823.3,1630.51
2023-09-05,25790.2,1634.46
2023-09-06,25758.0,1633.18
2023-09-07,26249.8,1648.09
2023-09-08,25909.5,1636.45
2023-09-09,25901.1,1635.56
2023-09-10,25840.2,1617.44
2023-09-11,25166.4,1551.89
2023-09-12,25834.5,1592.5
2023-09-13,26223.0,1607.63
2023-09-14,26524.7,1626.49
2023-09-15,26601.0,1641.31
2023-09-16,26562.0,1634.41
2023-09-17,26529.1,1622.65
2023-09-18,26763.5,1636.92
2023-09-19,27209.2,1643.08
2023-09-20,27125.0,1622.28
2023-09-21,26570.0,1584.03
2023-09-22,26581.9,1593.1
2023-09-23,26579.2,1593.89
2023-09-24,26251.5,1580.55
2023-09-25,26302.7,1588.62
2023-09-26,26218.9,1594.04
2023-09-27,26366.1,1598.49
2023-09-28,27022.6,1652.89
2023-09-29,26909.8,1667.72
2023-09-30,26962.7,1670.92
2023-10-01,27974.5,1732.89
2023-10-02,27505.3,1662.79
2023-10-03,27428.4,1656.88
2023-10-04,27790.9,1647.05
2023-10-05,27410.3,1611.58
2023-10-06,27936.9,1645.62
2023-10-07,27961.1,1633.58
2023-10-08,27922.7,1632.85
2023-10-09,27581.4,1579.74
2023-10-10,27391.0,1567.6
2023-10-11,26876.6,1566.88
2023-10-12,26761.1,1539.7
2023-10-13,26863.5,1552.17
2023-10-14,26852.8,1554.96
2023-10-15,27161.2,1557.66
2023-10-16,28509.7,1599.48
2023-10-17,28403.6,1564.99
2023-10-18,28321.7,1563.43
2023-10-19,28723.0,1566.79
2023-10-20,29674.5,1603.89
2023-10-21,29912.9,1628.94
2023-10-22,29984.2,1663.35
2023-10-23,33041.8,1763.75
2023-10-24,33917.0,1784.88
2023-10-25,34496.8,1787.0
2023-10-26,34153.7,1803.13
2023-10-27,33901.8,1779.54
2023-10-28,34082.6,1776.21
2023-10-29,34526.7,1794.96
2023-10-30,34477.9,1809.05
2023-10-31,34650.6,1815.13
2023-11-01,35423.8,1846.6
2023-11-02,34931.4,1800.27
2023-11-03,34718.7,1832.29
2023-11-04,35065.8,1855.72
2023-11-05,35019.4,1892.36
2023-11-06,35042.0,1900.98
2023-11-07,35426.1,1885.97
2023-11-08,35636.9,1889.29
2023-11-09,36700.5,2120.16
2023-11-10,37303.0,2077.78
2023-11-11,37150.5,2053.42
2023-11-12,37064.4,2044.61
2023-11-13,36478.3,2054.18
2023-11-14,35549.3,1979.1
2023-11-15,37874.9,2058.93
2023-11-16,36161.2,1961.76
2023-11-17,36595.4,1960.8
2023-11-18,36568.6,1961.72
2023-11-19,37354.2,2011.01
2023-11-20,37454.1,2021.49
2023-11-21,35813.6,1934.62
2023-11-22,37410.8,2063.05
2023-11-23,37293.1,2061.92
2023-11-24,37717.3,2080.62
2023-11-25,37787.0,2083.09
2023-11-26,37451.8,2062.64
2023-11-27,37248.6,2027.51
2023-11-28,37823.3,2048.47
2023-11-29,37855.5,2028.99
2023-11-30,37712.9,2051.56
2023-12-01,38688.2,2087.21
2023-12-02,39458.4,2164.79
2023-12-03,39970.2,2192.79
2023-12-04,41987.8,2243.54
2023-12-05,44076.2,2293.34
2023-12-06,43776.3,2233.45
2023-12-07,43289.7,2355.8
2023-12-08,44175.5,2358.42
2023-12-09,43718.4,2340.55
2023-12-10,43791.0,2352.26
2023-12-11,41256.1,2225.34
2023-12-12,41487.0,2203.49
2023-12-13,42884.5,2260.18
2023-12-14,43025.9,2315.64
2023-12-15,41929.0,2220.41
2023-12-16,42271.7,2229.07
2023-12-17,41368.7,2197.04
2023-12-18,42659.7,2218.8
2023-12-19,42259.3,2177.44
2023-12-20,43662.8,2202.19
2023-12-21,43865.9,2239.62
2023-12-22,43968.9,2324.23
2023-12-23,43710.4,2308.61
2023-12-24,42981.5,2263.57
2023-12-25,43578.5,2271.38
2023-12-26,42513.3,2230.74
2023-12-27,43446.5,2378.63
2023-12-28,42581.1,2344.47
2023-12-29,42072.4,2299.24
2023-12-30,42136.7,2291.7
2023-12-31,42272.5,2281.9
2024-01-01,44183.4,2352.03
2024-01-02,44943.7,2355.27
2024-01-03,42836.1,2209.49
2024-01-04,44157.0,2267.27
2024-01-05,44156.9,2268.12
2024-01-06,43967.9,2240.49
2024-01-07,43927.3,2221.4
2024-01-08,46962.2,2330.98
2024-01-09,46129.0,2344.67
2024-01-10,46629.3,2581.79
2024-01-11,46348.2,2618.08
2024-01-12,42835.9,2523.98
2024-01-13,42851.3,2578.36
2024-01-14,41746.1,2473.96
2024-01-15,42510.7,2511.94
2024-01-16,43145.5,2588.64
2024-01-17,42768.7,2531.26
2024-01-18,41292.7,2469.77
2024-01-19,41648.0,2491.81
2024-01-20,41695.4,2472.03
2024-01-21,41583.2,2457.06
2024-01-22,39556.4,2313.64
2024-01-23,39888.8,2243.74
2024-01-24,40086.0,2234.64
2024-01-25,39935.7,2217.71
2024-01-26,41811.3,2267.55
2024-01-27,42120.9,2267.91
2024-01-28,42030.7,2256.92
2024-01-29,43299.8,2317.79
2024-01-30,42946.2,2343.11
2024-01-31,42580.5,2283.14
2024-02-01,43081.4,2304.28
2024-02-02,43194.7,2309.28
2024-02-03,43005.7,2296.5
2024-02-04,42581.4,2289.78
2024-02-05,42697.2,2301.83
2024-02-06,43087.7,2372.65
2024-02-07,44339.8,2424.64
2024-02-08,45293.3,2419.56
2024-02-09,47127.5,2486.24
2024-02-10,47758.2,2500.28
2024-02-11,48277.3,2506.69
2024-02-12,49941.3,2657.87
2024-02-13,49716.0,2640.1
2024-02-14,51782.4,2775.12
2024-02-15,51901.3,2822.59
2024-02-16,52134.2,2801.8
2024-02-17,51646.0,2785.9
2024-02-18,52117.5,2880.1
2024-02-19,51783.6,2944.8
2024-02-20,52263.5,3015.38
2024-02-21,51858.2,2971.18
2024-02-22,51320.4,2972.46
2024-02-23,50740.5,2922.24
2024-02-24,51571.6,2992.29
2024-02-25,51722.7,3112.59
2024-02-26,54495.1,3175.94
2024-02-27,57056.2,3242.14
2024-02-28,62467.6,3383.03
2024-02-29,61169.3,3339.26
2024-03-01,62397.7,3433.51
2024-03-02,61994.5,3420.64
2024-03-03,63135.8,3488.67
2024-03-04,68270.1,3626.34
2024-03-05,63792.6,3556.03
2024-03-06,66080.4,3814.56
2024-03-07,66855.3,3869.69
2024-03-08,68172.0,3883.2
2024-03-09,68366.5,3905.17
2024-03-10,68964.8,3878.47
2024-03-11,72099.1,4065.02
2024-03-12,71470.2,3979.3
2024-03-13,73066.3,4004.29
2024-03-14,71387.5,3883.94
2024-03-15,69463.7,3741.12
2024-03-16,65314.2,3523.68
2024-03-17,68391.2,3644.78
2024-03-18,67594.1,3520.3
2024-03-19,62050.0,3165.2
2024-03-20,67854.0,3514.73
2024-03-21,65503.8,3493.23
2024-03-22,63785.5,3334.12
2024-03-23,64037.8,3332.9
2024-03-24,67211.9,3455.33
2024-03-25,69892.0,3590.62
2024-03-26,69999.3,3587.5
2024-03-27,69442.4,3500.43
2024-03-28,70762.1,3559.43
2024-03-29,69871.7,3509.76
2024-03-30,69611.5,3506.83
2024-03-31,71332.0,3647.09
2024-04-01,69664.4,3502.82
2024-04-02,65439.2,3277.99
2024-04-03,65963.0,3310.62
2024-04-04,68496.5,3327.45
2024-04-05,67830.6,3317.84
2024-04-06,68890.6,3352.03
2024-04-07,69360.4,3454.17
2024-04-08,71630.1,3694.93
2024-04-09,69148.0,3506.96
2024-04-10,70622.1,3545.16
2024-04-11,70011.6,3502.55
2024-04-12,67151.9,3239.86
2024-04-13,63849.9,3004.44
2024-04-14,65697.4,3152.65
2024-04-15,63411.9,3100.94
2024-04-16,63805.3,3083.43
2024-04-17,61278.9,2985.82
2024-04-18,63481.4,3064.48
2024-04-19,63799.1,3056.23
2024-04-20,64961.1,3156.63
2024-04-21,64940.2,3147.83
2024-04-22,66829.3,3200.62
2024-04-23,66415.0,3220.13
2024-04-24,64285.7,3141.03
2024-04-25,64497.1,3155.83
2024-04-26,63766.4,3130.9
2024-04-27,63456.8,3255.57
2024-04-28,63109.7,3261.69
2024-04-29,63860.1,3216.29
2024-04-30,60666.6,3014.41
2024-05-01,58331.2,2973.27
2024-05-02,59121.3,2987.12
2024-05-03,62877.5,3102.25
2024-05-04,63888.3,3117.23
2024-05-05,64006.4,3136.4
2024-05-06,63163.1,3062.03
2024-05-07,62317.7,3006.36
2024-05-08,61207.5,2974.94
2024-05-09,63075.0,3036.32
2024-05-10,60796.9,2909.86
2024-05-11,60826.6,2912.56
2024-05-12,61480.0,2929.35
2024-05-13,62937.2,2951.01
2024-05-14,61569.4,2881.99
2024-05-15,66225.1,3034.71
2024-05-16,65231.0,2944.99
2024-05-17,67036.8,3092.75
2024-05-18,66917.5,3122.87
2024-05-19,66279.1,3072.08
2024-05-20,71422.7,3661.07
2024-05-21,70139.9,3790.46
2024-05-22,69155.4,3739.08
2024-05-23,67975.7,3785.65
2024-05-24,68547.6,3728.21
2024-05-25,69284.4,3749.28
2024-05-26,68514.8,3826.02
2024-05-27,69428.7,3894.33
2024-05-28,68366.0,3845.56
2024-05-29,67635.8,3769.57
2024-05-30,68354.7,3747.55
2024-05-31,67530.1,3762.66
2024-06-01,67760.8,3815.95
2024-06-02,67773.5,3782.08
2024-06-03,68807.8,3767.1
2024-06-04,70549.2,3810.35
2024-06-05,71083.7,3865.14
2024-06-06,70791.5,3812.95
2024-06-07,69347.9,3678.37
2024-06-08,69310.1,3681.59
2024-06-09,69650.6,3706.32
2024-06-10,69538.2,3667.85
2024-06-11,67319.8,3498.0
2024-06-12,68260.1,3559.95
2024-06-13,66773.1,3470.15
2024-06-14,66034.8,3481.84
2024-06-15,66223.0,3568.72
2024-06-16,66674.7,3625.11
2024-06-17,66498.8,3511.52
2024-06-18,65159.9,3484.55
2024-06-19,64980.9,3561.3
2024-06-20,64854.3,3512.91
2024-06-21,64128.5,3518.03
2024-06-22,64261.0,3495.87
2024-06-23,63196.2,3420.84
2024-06-24,60292.7,3352.29
2024-06-25,61809.4,3395.03
2024-06-26,60849.4,3370.72
2024-06-27,61685.3,3450.45
2024-06-28,60403.3,3380.15
2024-06-29,60973.4,3378.6
2024-06-30,62754.3,3437.84
2024-07-01,62890.1,3442.67
2024-07-02,62103.3,3421.71
2024-07-03,60199.3,3295.13
2024-07-04,57026.3,3057.81
2024-07-05,56641.8,2981.4
2024-07-06,58259.2,3068.79
2024-07-07,55861.1,2930.48
2024-07-08,56724.7,3019.64
2024-07-09,58039.4,3065.11
2024-07-10,57746.7,3101.17
2024-07-11,57337.3,3099.82
2024-07-12,57885.1,3133.33
2024-07-13,59209.8,3175.1
2024-07-14,60794.9,3243.5
2024-07-15,64782.4,3484.78
2024-07-16,65049.7,3442.99
2024-07-17,64089.2,3387.81
2024-07-18,63980.5,3425.94
2024-07-19,66677.4,3504.42
2024-07-20,67148.5,3517.04
2024-07-21,68158.7,3535.55
2024-07-22,67553.6,3440.01
2024-07-23,65937.8,3482.54
2024-07-24,65370.5,3335.33
2024-07-25,65799.3,3175.52
2024-07-26,67908.6,3275.12
2024-07-27,67843.1,3247.06
2024-07-28,68256.3,3270.32
2024-07-29,66798.7,3318.24
2024-07-30,66184.9,3278.94
2024-07-31,64626.0,3231.84
2024-08-01,65372.9,3204.93
2024-08-02,61478.7,2990.32
2024-08-03,60696.7,2904.59
2024-08-04,58141.8,2688.55
2024-08-05,53979.0,2415.99
2024-08-06,56057.8,2461.92
2024-08-07,55120.9,2337.83
2024-08-08,61699.7,2683.84
2024-08-09,60850.6,2598.9
2024-08-10,60931.7,2610.24
2024-08-11,58713.3,2553.57
2024-08-12,59350.0,2722.64
2024-08-13,60595.2,2702.95
2024-08-14,58707.8,2662.95
2024-08-15,57534.6,2569.44
2024-08-16,58877.2,2592.38
2024-08-17,59483.1,2614.35
2024-08-18,58446.3,2612.1
2024-08-19,59470.9,2637.1
2024-08-20,59005.8,2572.9
2024-08-21,61158.1,2630.67
2024-08-22,60372.2,2623.06
2024-08-23,64053.1,2762.86
2024-08-24,64159.3,2768.49
2024-08-25,64273.2,2747.99
2024-08-26,62846.2,2680.3
2024-08-27,59450.9,2457.99
2024-08-28,59016.0,2527.73
2024-08-29,59373.5,2528.72
2024-08-30,59119.7,2525.45
2024-08-31,58978.6,2513.56
2024-09-01,57315.7,2427.49
2024-09-02,59134.0,2538.35
2024-09-03,57479.8,2423.4
2024-09-04,57973.4,2450.18
2024-09-05,56183.2,2369.18
2024-09-06,53966.8,2225.72
2024-09-07,54156.5,2274.87
2024-09-08,54861.3,2296.19
2024-09-09,57049.6,2359.6
2024-09-10,57635.0,2387.71
2024-09-11,57338.7,2340.19
2024-09-12,58134.5,2361.79
2024-09-13,60511.6,2440.12
2024-09-14,59995.4,2417.56
2024-09-15,59138.5,2317.04
2024-09-16,58213.1,2295.72
2024-09-17,60309.1,2341.82
2024-09-18,61757.6,2372.18
2024-09-19,62938.6,2464.49
2024-09-20,63201.2,2561.79
2024-09-21,63348.1,2613.35
2024-09-22,63572.7,2582.35
2024-09-23,63331.8,2647.65
2024-09-24,64256.8,2652.5
2024-09-25,63156.5,2580.34
2024-09-26,65175.7,2632.05
2024-09-27,65776.3,2694.53
2024-09-28,65866.5,2675.71
2024-09-29,65607.1,2657.67
2024-09-30,63339.2,2603.48
2024-10-01,60835.5,2449.67
2024-10-02,60645.7,2365.57
2024-10-03,60751.2,2349.67
2024-10-04,62081.0,2414.43
2024-10-05,62061.4,2414.98
2024-10-06,62819.4,2440.33
2024-10-07,62245.6,2422.75
2024-10-08,62157.0,2440.93
2024-10-09,60628.8,2370.13
2024-10-10,60316.2,2385.4
2024-10-11,62499.4,2436.73
2024-10-12,63205.1,2476.48
2024-10-13,62870.9,2468.92
2024-10-14,66081.7,2630.54
2024-10-15,67077.5,2607.84
2024-10-16,67617.9,2611.09
2024-10-17,67418.4,2605.53
2024-10-18,68423.1,2641.72
2024-10-19,68372.0,2647.39
2024-10-20,69030.5,2747.28
2024-10-21,67371.3,2666.66
2024-10-22,67427.3,2621.79
2024-10-23,66663.7,2526.1
2024-10-24,68191.5,2535.87
2024-10-25,66696.8,2441.18
2024-10-26,67086.8,2482.52
2024-10-27,68004.6,2507.39
2024-10-28,69954.1,2567.41
2024-10-29,72730.4,2638.64
2024-10-30,72347.8,2658.62
2024-10-31,70281.8,2519.14
2024-11-01,69507.2,2511.96
2024-11-02,69325.8,2492.45
2024-11-03,68769.6,2457.68
2024-11-04,67848.8,2398.95
2024-11-05,69373.7,2422.5
2024-11-06,75586.3,2721.85
2024-11-07,75868.6,2894.13
2024-11-08,76517.3,2961.34
2024-11-09,76700.3,3127.69
2024-11-10,80388.5,3186.05
2024-11-11,88664.1,3372.13
2024-11-12,87941.3,3242.44
2024-11-13,90422.2,3187.02
2024-11-14,87294.0,3058.22
2024-11-15,91046.5,3089.45
2024-11-16,90539.1,3132.0
2024-11-17,89833.7,3075.42
2024-11-18,90478.7,3207.46
2024-11-19,92239.2,3105.97
2024-11-20,94303.9,3069.72
2024-11-21,98374.5,3356.43
2024-11-22,98929.7,3327.77
2024-11-23,97699.0,3393.91
2024-11-24,97935.2,3361.41
2024-11-25,93064.4,3412.18
2024-11-26,91977.6,3326.3
2024-11-27,95886.6,3653.79
2024-11-28,95645.5,3578.41
2024-11-29,97438.0,3592.13
2024-11-30,96405.7,3702.97
2024-12-01,97201.4,3708.33
2024-12-02,95846.6,3643.48
2024-12-03,95898.7,3615.07
2024-12-04,98635.8,3836.25
2024-12-05,96970.8,3785.1
2024-12-06,99760.7,3999.51
2024-12-07,99837.0,3996.24
2024-12-08,101115.8,4002.91
2024-12-09,97359.4,3718.98
2024-12-10,96600.3,3628.94
2024-12-11,101126.2,3831.41
2024-12-12,100009.9,3881.63
2024-12-13,101426.2,3909.48
2024-12-14,101417.7,3871.13
2024-12-15,104443.0,3959.81
2024-12-16,106057.6,3986.91
2024-12-17,106138.9,3892.79
2024-12-18,100197.8,3627.88
2024-12-19,97466.1,3418.84
2024-12-20,97795.7,3474.01
2024-12-21,97253.3,3338.66
2024-12-22,95183.8,3281.58
2024-12-23,94852.1,3422.01
2024-12-24,98668.1,3493.31
2024-12-25,99391.3,3496.49
2024-12-26,95777.7,3335.96
2024-12-27,94275.9,3334.19
2024-12-28,95284.5,3404.59
2024-12-29,93716.3,3355.97
2024-12-30,92779.8,3361.99
2024-12-31,93557.2,3337.8
2025-01-01,94560.2,3360.14
2025-01-02,96960.0,3455.19
2025-01-03,98167.5,3608.79
2025-01-04,98219.9,3656.13
2025-01-05,98347.7,3635.11
2025-01-06,102248.7,3687.75
2025-01-07,96929.8,3380.56
2025-01-08,95066.6,3327.14
2025-01-09,92539.8,3218.15
2025-01-10,94724.1,3267.08
2025-01-11,94612.0,3283.57
2025-01-12,94541.8,3267.3
2025-01-13,94536.1,3137.73
2025-01-14,96542.1,3224.06
2025-01-15,100499.8,3450.79
2025-01-16,100004.5,3307.0
2025-01-17,104084.9,3472.84
2025-01-18,104536.9,3308.74
2025-01-19,101319.5,3216.74
2025-01-20,102197.7,3282.68
2025-01-21,106157.2,3328.3
2025-01-22,103684.8,3242.6
2025-01-23,103912.1,3338.37
2025-01-24,104862.3,3311.05
2025-01-25,104742.9,3318.14
2025-01-26,102637.8,3234.18
2025-01-27,102091.7,3179.47
2025-01-28,101349.3,3077.83
2025-01-29,103722.0,3113.26
2025-01-30,104726.9,3247.22
2025-01-31,102424.2,3298.69
2025-02-01,100648.0,3119.13
2025-02-02,97684.9,2869.75
2025-02-03,101337.1,2881.9
2025-02-04,97793.4,2731.76
2025-02-05,96595.3,2785.62
2025-02-06,96568.8,2688.28
2025-02-07,96513.5,2622.81
2025-02-08,96447.9,2631.56
2025-02-09,96469.2,2628.27
2025-02-10,97434.7,2661.0
2025-02-11,95771.7,2603.11
2025-02-12,97881.3,2735.91
2025-02-13,96610.2,2675.3
2025-02-14,97504.6,2725.51
2025-02-15,97573.4,2693.4
2025-02-16,96132.1,2662.8
2025-02-17,95781.3,2743.47
2025-02-18,95638.0,2671.36
2025-02-19,96644.8,2716.16
2025-02-20,98310.3,2738.03
2025-02-21,96155.6,2662.35
2025-02-22,96556.1,2763.23
2025-02-23,96258.8,2819.69
2025-02-24,91508.5,2510.94
2025-02-25,88686.0,2496.06
2025-02-26,84212.7,2337.98
2025-02-27,84714.6,2307.73
2025-02-28,84381.2,2236.41
2025-03-01,86071.6,2217.53
2025-03-02,94265.1,2518.17
2025-03-03,86209.7,2149.11
2025-03-04,87266.3,2170.29
2025-03-05,90611.7,2241.65
2025-03-06,89930.9,2202.39
2025-03-07,86531.2,2141.17
2025-03-08,86221.9,2203.59
2025-03-09,80691.6,2019.89
2025-03-10,78575.9,1864.4
2025-03-11,82921.1,1922.28
2025-03-12,83664.3,1908.22
2025-03-13,81100.2,1864.69
2025-03-14,83977.1,1911.62
2025-03-15,84341.3,1937.17
2025-03-16,82578.4,1887.65
2025-03-17,84019.1,1926.35
2025-03-18,82719.1,1932.61
2025-03-19,86841.0,2056.62
2025-03-20,84208.1,1983.57
2025-03-21,84073.3,1965.58
2025-03-22,83840.5,1980.8
2025-03-23,86077.4,2006.02
2025-03-24,87490.0,2078.73
2025-03-25,87404.0,2066.19
2025-03-26,86912.0,2009.59
2025-03-27,87228.2,2003.67
2025-03-28,84410.4,1896.69
2025-03-29,82645.7,1827.84
2025-03-30,82371.6,1807.02
2025-03-31,82548.8,1821.95
2025-04-01,85164.2,1904.99
2025-04-02,82525.0,1795.59
2025-04-03,83159.4,1816.53
2025-04-04,83866.7,1816.36
2025-04-05,83552.1,1806.47
2025-04-06,78391.3,1580.65
2025-04-07,79162.5,1553.01
2025-04-08,76312.5,1473.4
2025-04-09,82607.0,1669.74
2025-04-10,79607.5,1522.13
2025-04-11,83413.1,1566.77
2025-04-12,85292.7,1644.12
2025-04-13,83734.4,1597.77
2025-04-14,84586.4,1623.73
2025-04-15,83647.0,1588.8
2025-04-16,84032.2,1577.14
2025-04-17,84940.0,1582.73
2025-04-18,84474.6,1588.93
2025-04-19,85068.1,1612.58
2025-04-20,85179.0,1587.28
2025-04-21,87516.0,1579.59
2025-04-22,93441.9,1756.11
2025-04-23,93697.7,1795.07
2025-04-24,93980.3,1769.53
2025-04-25,94676.9,1785.96
2025-04-26,94631.4,1820.65
2025-04-27,93742.5,1791.42
2025-04-28,94995.0,1799.24
2025-04-29,94269.8,1798.47
2025-04-30,94184.4,1793.58
2025-05-01,96499.3,1838.32
2025-05-02,96894.4,1842.06
2025-05-03,95885.8,1833.93
2025-05-04,94316.9,1809.05
2025-05-05,94745.2,1820.34
2025-05-06,96825.4,1816.6
2025-05-07,97035.1,1811.2
2025-05-08,103274.3,2206.13
2025-05-09,102975.1,2345.27
2025-05-10,104798.0,2583.78
2025-05-11,104119.2,2515.22
2025-05-12,102795.0,2495.73
2025-05-13,104119.2,2680.05
2025-05-14,103513.9,2609.68
2025-05-15,103765.4,2548.16
2025-05-16,103480.5,2537.04
2025-05-17,103112.6,2475.04
2025-05-18,106504.5,2498.97
2025-05-19,105585.8,2528.21
2025-05-20,106815.8,2523.82
2025-05-21,109640.1,2551.42
2025-05-22,111702.7,2663.77
2025-05-23,107313.4,2526.46
2025-05-24,107763.0,2529.32
2025-05-25,109021.1,2551.2
2025-05-26,109455.3,2563.84
2025-05-27,108944.0,2660.88
2025-05-28,107786.7,2681.2
2025-05-29,105600.0,2632.5
2025-05-30,103981.3,2531.29
2025-05-31,104598.0,2528.09
2025-06-01,105635.2,2537.51
2025-06-02,105845.6,2606.81
2025-06-03,105390.8,2609.46
